technique,testName,sec.avg
flakeflagger,tachyon.client.TachyonFSTest.lockBlockTest4,0.22190733469452
flakeflagger,tachyon.client.TachyonFSTest.unlockBlockTest1,0.14608324171509
flakeflagger,tachyon.client.TachyonFSTest.unlockBlockTest2,0.1554857860845
flakeflagger,tachyon.client.TachyonFSTest.unlockBlockTest3,0.15045798649285
flakeflagger,tachyon.client.TachyonFSTest.createFileTest2,0.080324956808544
flakeflagger,tachyon.client.TachyonFSTest.renameFileTest3,0.11201476362494
flakeflagger,tachyon.client.TachyonFSTest.renameFileTest2,0.09244353698759
flakeflagger,tachyon.client.TachyonFSTest.createFileTest,0.10544039579079
flakeflagger,tachyon.client.TachyonFSTest.deleteFileTest,0.15653698759227
flakeflagger,tachyon.client.TachyonFSTest.renameFileTest1,0.09168760797864
flakeflagger,tachyon.PairTest.constructorTest,0.00014029850746269
flakeflagger,tachyon.client.TachyonFileTest.isInMemoryTest2,0.12592290249433
flakeflagger,tachyon.client.TachyonFileTest.isInMemoryTest,0.10402154195011
flakeflagger,tachyon.client.TachyonFileTest.isInMemoryTest3,0.11016844833172
flakeflagger,tachyon.client.TachyonFileTest.writeEmptyFileTest,0.083399578879172
flakeflagger,tachyon.DataServerTest.readPartialTest2,0.16623007063572
flakeflagger,tachyon.DataServerTest.readPartialTest1,0.10701210898083
flakeflagger,tachyon.DataServerTest.readTest,0.08863622603431
flakeflagger,tachyon.InodeFolderTest.addChildrenTest,0.00052626236995685
flakeflagger,tachyon.InodeFolderTest.sameIdChildrenTest,0.00025234712002029
flakeflagger,tachyon.InodeFolderTest.removeChildTest,0.00017026135498604
flakeflagger,tachyon.InodeFolderTest.removeNonExistentChildTest,0.00012243085511292
flakeflagger,tachyon.InodeFolderTest.batchRemoveChildTest,0.00021403197158081
flakeflagger,tachyon.InodeFolderTest.isRawTableTest,0.00030766302968788
flakeflagger,tachyon.InodeFolderTest.comparableTest,0.00025222024866784
flakeflagger,tachyon.InodeFolderTest.equalsTest,0.00015021568129916
flakeflagger,tachyon.InodeFolderTest.isDirectoryTest,0.0001236995686374
flakeflagger,tachyon.InodeFolderTest.isFileTest,0.00013524486171023
flakeflagger,tachyon.InodeFolderTest.getInodeTypeTest,0.00012205024105557
flakeflagger,tachyon.InodeFolderTest.getIdTest,0.00013397614818574
flakeflagger,tachyon.InodeFolderTest.reverseIdTest,0.00013993910175082
flakeflagger,tachyon.InodeFolderTest.setNameTest,0.00024816036538948
flakeflagger,tachyon.InodeFolderTest.setParentIdTest,0.00012408018269475
flakeflagger,tachyon.client.BlockInStreamTest.readTest1,0.21238208333333
flakeflagger,tachyon.client.BlockInStreamTest.readTest2,0.18634263888889
flakeflagger,tachyon.client.BlockInStreamTest.readTest3,0.19274083333333
flakeflagger,tachyon.client.BlockInStreamTest.skipTest,0.19155041666667
flakeflagger,tachyon.WorkerServiceHandlerTest.returnSpaceTest,0.19217566225166
flakeflagger,tachyon.WorkerServiceHandlerTest.evictionTest,0.1008773178808
flakeflagger,tachyon.WorkerServiceHandlerTest.overCapacityRequestSpaceTest,0.087130463576159
flakeflagger,tachyon.WorkerServiceHandlerTest.totalOverCapacityRequestSpaceTest,0.091964735099338
flakeflagger,tachyon.WorkerServiceHandlerTest.overReturnSpaceTest,0.090845529801325
flakeflagger,tachyon.command.TFsShellTest.locationTest,0.22551344187808
flakeflagger,tachyon.command.TFsShellTest.mkdirTest,0.18098813580714
flakeflagger,tachyon.command.TFsShellTest.mkdirShortPathTest,0.10461807396188
flakeflagger,tachyon.command.TFsShellTest.mkdirComplexPathTest,0.10266136564433
flakeflagger,tachyon.command.TFsShellTest.mkdirExistingTest,0.10254587908621
flakeflagger,tachyon.command.TFsShellTest.mkdirInvalidPathTest,0.096599646598512
flakeflagger,tachyon.command.TFsShellTest.rmTest,0.18656821910892
flakeflagger,tachyon.command.TFsShellTest.rmNotExistingFileTest,0.089546257730658
flakeflagger,tachyon.command.TFsShellTest.renameTest,0.17198460179225
flakeflagger,tachyon.command.TFsShellTest.renameToExistingFileTest,0.10502600025243
flakeflagger,tachyon.command.TFsShellTest.renameParentDirectoryTest,0.13563662754007
flakeflagger,tachyon.command.TFsShellTest.copyFromLocalTest,0.12191859144264
flakeflagger,tachyon.command.TFsShellTest.copyFromLocalLargeTest,0.26059409314654
flakeflagger,tachyon.command.TFsShellTest.copyToLocalTest,0.15138533383819
flakeflagger,tachyon.command.TFsShellTest.copyToLocalLargeTest,0.4400744667424
flakeflagger,tachyon.command.TFsShellTest.fileinfoTest,0.13959535529471
flakeflagger,tachyon.UserInfoTest.constructorTest,0.00050494054597219
flakeflagger,tachyon.UserInfoTest.addOwnBytesTest,0.00010852453525373
flakeflagger,tachyon.UserInfoTest.timeoutTest,0.00061480489030313
flakeflagger,tachyon.UserInfoTest.getUserIdTest,7.4526879919612E-5
flakeflagger,tachyon.UserInfoTest.toStringTest,0.00010885948752303
flakeflagger,tachyon.UserInfoTest.generalTest,0.00067861329760507
flakeflagger,tachyon.UserInfoTest.constructorWithExceptionTest,0.0013061463741417
flakeflagger,tachyon.InodeFileTest.comparableTest,0.00018254898676938
flakeflagger,tachyon.InodeFileTest.equalsTest,0.00012878914754647
flakeflagger,tachyon.InodeFileTest.isDirectoryTest,0.00018154412996148
flakeflagger,tachyon.InodeFileTest.isFileTest,9.9983252386535E-5
flakeflagger,tachyon.InodeFileTest.getInodeTypeTest,0.00012125272148719
flakeflagger,tachyon.InodeFileTest.getIdTest,9.4958968347011E-5
flakeflagger,tachyon.InodeFileTest.reverseIdTest,9.278177859655E-5
flakeflagger,tachyon.InodeFileTest.setNameTest,9.3451683135153E-5
flakeflagger,tachyon.InodeFileTest.setParentIdTest,9.9648300117233E-5
flakeflagger,tachyon.InodeFileTest.setPinTest,9.7136158097471E-5
flakeflagger,tachyon.InodeFileTest.inodeInvalidLengthTest,0.00090520850778762
flakeflagger,tachyon.InodeFileTest.inodeRepeatedLengthSetTest,0.00016345670741919
flakeflagger,tachyon.InodeFileTest.inMemoryLocationsTest,0.0018728856138
flakeflagger,tachyon.InodeFileTest.setCheckpointPathTest,0.00015139842572433
flakeflagger,tachyon.InodeFileTest.isCompleteTest,0.0001229274828337
flakeflagger,tachyon.InodeFileTest.setCacheTest,0.00010885948752303
flakeflagger,tachyon.InodeFileTest.inMemoryLocationsTestWithBlockInfoException,0.0011431920951265
flakeflagger,tachyon.InodeFileTest.inMemoryTest,0.00014888628370457
flakeflagger,tachyon.InodeFileTest.inodeLengthTest,9.696868196282E-5
flakeflagger,tachyon.MasterClientTest.openCloseTest,2.515041378443
flakeflagger,tachyon.MasterInfoTest.createFileTest,0.088611034004164
flakeflagger,tachyon.MasterInfoTest.deleteFileTest,0.13140215128383
flakeflagger,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest,0.10015405968078
flakeflagger,tachyon.MasterInfoTest.lsTest,0.11818841082582
flakeflagger,tachyon.MasterInfoTest.addCheckpointTest,0.093973976405273
flakeflagger,tachyon.MasterInfoTest.notFileCheckpointTest,0.10519569743234
flakeflagger,tachyon.MasterInfoTest.createFilePerfTest,0.14769569743234
flakeflagger,tachyon.MasterInfoTest.createDirectoryTest,0.0890346981263
flakeflagger,tachyon.MasterInfoTest.createFileInvalidPathTest,0.096567834836918
flakeflagger,tachyon.MasterInfoTest.createAlreadyExistFileTest,0.099171061762664
flakeflagger,tachyon.MasterInfoTest.createRawTableTest,0.099246009715475
flakeflagger,tachyon.MasterInfoTest.negativeColumnTest,0.092675746009715
flakeflagger,tachyon.MasterInfoTest.tooManyColumnsTest,0.09442054129077
flakeflagger,tachyon.MasterInfoTest.deleteEmptyDirectoryTest,0.10080447605829
flakeflagger,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest,0.095153365718251
flakeflagger,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest2,0.099600971547536
flakeflagger,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest2,0.12034923664122
flakeflagger,tachyon.MasterInfoTest.getCapacityBytesTest,0.126759888966
flakeflagger,tachyon.MasterInfoTest.clientFileInfoEmptyFileTest,0.11535478834143
flakeflagger,tachyon.MasterInfoTest.clientFileInfoDirectoryTest,0.12691689798751
flakeflagger,tachyon.InodeRawTableTest.comparableTest,0.00021931518876207
flakeflagger,tachyon.InodeRawTableTest.equalsTest,0.00013538191395961
flakeflagger,tachyon.InodeRawTableTest.isDirectoryTest,0.00021194029850746
flakeflagger,tachyon.InodeRawTableTest.isFileTest,0.00011764705882353
flakeflagger,tachyon.InodeRawTableTest.getInodeTypeTest,0.00015522388059702
flakeflagger,tachyon.InodeRawTableTest.getIdTest,0.00014486391571554
flakeflagger,tachyon.InodeRawTableTest.reverseIdTest,0.00011360842844601
flakeflagger,tachyon.InodeRawTableTest.setNameTest,0.00013257243195786
flakeflagger,tachyon.InodeRawTableTest.setParentIdTest,0.00010763827919227
flakeflagger,tachyon.InodeRawTableTest.getColumnsTest,0.00010658472344162
flakeflagger,tachyon.InodeRawTableTest.getMetadataTest,0.00014626865671642
flakeflagger,tachyon.InodeRawTableTest.updateMetadataTest,0.00013590869183494
flakeflagger,tachyon.InodeRawTableTest.getNullMetadataTest,0.00010166812993854
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest1,0.15719845825816
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest2,0.13102640642939
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest3,0.12469968837133
flakeflagger,tachyon.client.RemoteBlockInStreamTest.skipTest,0.11774102017386
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest7,0.11629899950795
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest4,0.14114876168607
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest6,0.12111956700017
flakeflagger,tachyon.client.RemoteBlockInStreamTest.readTest5,0.14164802361817
flakeflagger,tachyon.CommonUtilsTest.parseMemorySizeTest,0.31658683055312
flakeflagger,tachyon.BlockInfoTest.generateClientBlockInfoTest,0.0025941385435169
flakeflagger,tachyon.BlockInfoTest.computeBlockIdTest,0.00051179903577769
flakeflagger,tachyon.BlockInfoTest.computeBlockIndexTest,0.00063854351687388
flakeflagger,tachyon.BlockInfoTest.computeInodeIdTest,0.00019563562547576
flakeflagger,tachyon.BlockInfoTest.localtionTest,0.00051611266176095
flakeflagger,tachyon.BlockInfoTest.constructorTest,0.00028140065973102
flakeflagger,tachyon.client.FileInStreamTest.readTest1,0.75340020212228
flakeflagger,tachyon.client.FileInStreamTest.readTest2,0.56711040929763
flakeflagger,tachyon.client.FileInStreamTest.readTest3,0.45286735725114
flakeflagger,tachyon.client.FileInStreamTest.skipTest,0.34697372410308
flakeflagger,tachyon.io.UtilsTest.writeReadStringTest,0.00014628266937326
flakeflagger,tachyon.io.UtilsTest.writeReadByteBufferTest,0.00089190560771377
flakeflagger,tachyon.client.LocalBlockInStreamTest.readTest1,0.15886940866916
flakeflagger,tachyon.client.LocalBlockInStreamTest.readTest2,0.15526852236532
flakeflagger,tachyon.client.LocalBlockInStreamTest.readTest3,0.15561224207173
flakeflagger,tachyon.client.LocalBlockInStreamTest.skipTest,0.15392618750865
flakeflagger,tachyon.client.FileOutStreamTest.writeTest1,0.35532495579692
flakeflagger,tachyon.client.FileOutStreamTest.writeTest2,0.32465092194999
flakeflagger,tachyon.client.FileOutStreamTest.writeTest3,0.45629628694115
flakeflagger,com.cloudera.oryx.app.schema.InputSchemaTest.testBasicConfig,0.0030681415929204
flakeflagger,com.cloudera.oryx.app.schema.InputSchemaTest.testRejectDefault,0.00034020227560049
flakeflagger,com.cloudera.oryx.app.schema.InputSchemaTest.testActiveFeatureIndexMapping,0.0021534766118837
flakeflagger,com.cloudera.oryx.app.schema.InputSchemaTest.testActiveFeatureIndexMapping2,0.0018058154235146
flakeflagger,com.cloudera.oryx.app.schema.InputSchemaTest.testConfig,0.0017484197218711
flakeflagger,com.cloudera.oryx.app.rdf.predict.NumericPredictionTest.testConstruct,0.0015426042983565
flakeflagger,com.cloudera.oryx.app.rdf.predict.NumericPredictionTest.testUpdate,0.0019375474083438
flakeflagger,com.cloudera.oryx.app.rdf.example.NumericFeatureTest.testFeature,0.00023021491782553
flakeflagger,com.cloudera.oryx.app.rdf.predict.WeightedPredictionTest.testNumericVote,0.005456763590392
flakeflagger,com.cloudera.oryx.app.rdf.predict.WeightedPredictionTest.testCategoricalVote,0.00028141592920353
flakeflagger,com.cloudera.oryx.app.rdf.predict.WeightedPredictionTest.testNumericVoteWeighted,0.00017294563843236
flakeflagger,com.cloudera.oryx.app.rdf.predict.WeightedPredictionTest.testCategoricalVoteWeighted,0.0002796460176991
flakeflagger,com.cloudera.oryx.app.common.fn.MLFunctionsTest.testToTimestamp,0.162298988622
flakeflagger,com.cloudera.oryx.app.common.fn.MLFunctionsTest.testParseJSON,0.0003939317319848
flakeflagger,com.cloudera.oryx.app.common.fn.MLFunctionsTest.testSumWithNaN,0.0005380530973451
flakeflagger,com.cloudera.oryx.app.common.fn.MLFunctionsTest.testNotNaN,0.014160429835652
flakeflagger,com.cloudera.oryx.app.common.fn.MLFunctionsTest.testParseCSV,0.0002055625790139
flakeflagger,com.cloudera.oryx.app.pmml.AppPMMLUtilsTest.testParseArray,0.0062926675094819
flakeflagger,com.cloudera.oryx.app.pmml.AppPMMLUtilsTest.testExtensionValue,0.0098671302149181
flakeflagger,com.cloudera.oryx.app.pmml.AppPMMLUtilsTest.testExtensionContent,0.0011695322376739
flakeflagger,com.cloudera.oryx.app.pmml.AppPMMLUtilsTest.testBuildDataDictionary,0.1744582806574
flakeflagger,com.cloudera.oryx.app.pmml.AppPMMLUtilsTest.testBuildMiningSchema,0.0053601769911505
flakeflagger,com.cloudera.oryx.app.schema.CategoricalValueEncodingsTest.testEncoding,0.00027787610619468
flakeflagger,com.cloudera.oryx.app.schema.CategoricalValueEncodingsTest.testValue,0.00016649810366624
flakeflagger,com.cloudera.oryx.app.schema.CategoricalValueEncodingsTest.testCounts,0.00018128950695322
flakeflagger,com.cloudera.oryx.app.rdf.decision.CategoricalDecisionTest.testDecisionBasics,0.00044032869785079
flakeflagger,com.cloudera.oryx.app.rdf.decision.CategoricalDecisionTest.testDecision,0.00097989886219981
flakeflagger,com.cloudera.oryx.app.rdf.decision.NumericDecisionTest.testDecisionBasics,0.00081807838179523
flakeflagger,com.cloudera.oryx.app.rdf.decision.NumericDecisionTest.testDecision,0.021062073324905
flakeflagger,com.cloudera.oryx.app.rdf.example.CategoricalFeatureTest.testFeature,0.00019999999999999
flakeflagger,com.cloudera.oryx.app.rdf.predict.CategoricalPredictionTest.testConstructFromProbability,0.0022360303413401
flakeflagger,com.cloudera.oryx.app.rdf.predict.CategoricalPredictionTest.testConstruct,0.00076447534766122
flakeflagger,com.cloudera.oryx.app.rdf.predict.CategoricalPredictionTest.testUpdate,0.0013008849557522
flakeflagger,com.cloudera.oryx.app.serving.als.AllItemIDsTest.testAllItemIDs,0.11478988621997
flakeflagger,com.cloudera.oryx.app.serving.als.AllItemIDsTest.testAllItemIDsCSV,0.10112895069532
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateTest.testEstimate,0.10024981036662
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateTest.testBadRequest,0.089693931731986
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateTest.testEstimateCSV,0.08844374209861
flakeflagger,com.cloudera.oryx.app.serving.als.IngestTest.testDeflateIngest,0.092514412136537
flakeflagger,com.cloudera.oryx.app.serving.als.IngestTest.testFormIngest,0.15688533501896
flakeflagger,com.cloudera.oryx.app.serving.als.IngestTest.testSimpleIngest,0.10759633375474
flakeflagger,com.cloudera.oryx.app.serving.als.IngestTest.testZippedFormIngest,0.098064981036663
flakeflagger,com.cloudera.oryx.app.serving.als.IngestTest.testGzippedFormIngest,0.097794437420987
flakeflagger,com.cloudera.oryx.app.serving.als.IngestTest.testGZippedIngest,0.087561314791404
flakeflagger,com.cloudera.oryx.app.serving.als.CompressedResponseTest.testDeflateResponse,0.12690316055626
flakeflagger,com.cloudera.oryx.app.serving.als.CompressedResponseTest.testGzipResponse,0.13075233881163
flakeflagger,com.cloudera.oryx.app.serving.als.BecauseTest.testNoArg,0.1051376738306
flakeflagger,com.cloudera.oryx.app.serving.als.BecauseTest.testBecause,0.11464032869785
flakeflagger,com.cloudera.oryx.app.serving.als.BecauseTest.testBecauseCSV,0.11070644753477
flakeflagger,com.cloudera.oryx.app.serving.als.BecauseTest.testHowMany,0.11907269279393
flakeflagger,com.cloudera.oryx.app.serving.als.BecauseTest.testOffset,0.12339683944374
flakeflagger,com.cloudera.oryx.app.serving.als.MostPopularItemsTest.testMostPopular,0.26586965865992
flakeflagger,com.cloudera.oryx.app.serving.als.MostPopularItemsTest.testMostPopularCSV,0.14500290771176
flakeflagger,com.cloudera.oryx.app.serving.als.PopularRepresentativeItemsTest.testPopularRepresentativeItems,0.13340910240202
flakeflagger,com.cloudera.oryx.app.serving.als.PopularRepresentativeItemsTest.testPopularRepresentativeItemsCSV,0.13006371681416
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityToItemTest.testNoArg,0.089967509481669
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityToItemTest.testSimilarityToItemCSV,0.092816687737043
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityToItemTest.testSimilarityToItem,0.092106321112516
flakeflagger,com.cloudera.oryx.app.serving.als.PreferenceTest.testPostWithBadItemValue,0.20516042983565
flakeflagger,com.cloudera.oryx.app.serving.als.PreferenceTest.testPostCSV,0.1917804045512
flakeflagger,com.cloudera.oryx.app.serving.als.PreferenceTest.testPostWithEmptyItemValue,0.15884134007585
flakeflagger,com.cloudera.oryx.app.serving.als.PreferenceTest.testDelete,0.15045158027813
flakeflagger,com.cloudera.oryx.app.serving.als.PreferenceTest.testPostJson,0.15193388116308
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testSimilarityCSV,0.12005170670038
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testNoArg,0.10805448798989
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testBadHowMany,0.12044943109987
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testHowMany,0.13786422250316
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testSimilarItems,0.11525916561315
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testOffset,0.13409292035398
flakeflagger,com.cloudera.oryx.app.serving.als.SimilarityTest.testBadOffset,0.11532983565108
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testRecommendToAnonymous,0.097749810366626
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testNoArg,0.093466877370418
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testBadHowMany,0.1025997471555
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testRecommendToAnonymousCSV,0.11092996207333
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testHowMany,0.11874487989886
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testOffset,0.12262022756005
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToAnonymousTest.testBadOffset,0.10440113780025
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testRecommendCSV,0.095512768647282
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testConsiderKnownItems,0.10381302149178
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testNoArg,0.1069582806574
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testBadHowMany,0.08709178255373
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testHowMany,0.10201175726928
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testOffset,0.1022585335019
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testRecommend,0.086440075853351
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendTest.testBadOffset,0.083588369152971
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateForAnonymousTest.testEstimateForAnonymous,2.1632309734513
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateForAnonymousTest.testEstimateForAnonymousCSV,0.33732174462705
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateForAnonymousTest.testBadRequest,0.26886321112516
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateForAnonymousTest.testEstimateForAnonymousWithUnknown,0.24631289506953
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateForAnonymousTest.testEstimateForAnonymousWithAllUnknown,0.19815865992415
flakeflagger,com.cloudera.oryx.app.serving.als.EstimateForAnonymousTest.testUnknownUser,0.19143666245259
flakeflagger,com.cloudera.oryx.app.serving.als.KnownItemsTest.testKnownItemsCSV,0.087393678887484
flakeflagger,com.cloudera.oryx.app.serving.als.KnownItemsTest.testKnownItems,0.089480530973452
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testRecommendToManyCSV,0.15125625790139
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testConsiderKnownItems,0.13924134007585
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testNoArg,0.14283780025284
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testBadHowMany,0.1182615676359
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testHowMany,0.13588811630847
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testOffset,0.13260290771176
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testRecommendToMany,0.11594386852086
flakeflagger,com.cloudera.oryx.app.serving.als.RecommendToManyTest.testBadOffset,0.11651946902655
flakeflagger,com.cloudera.oryx.app.serving.als.ReadyTest.testGet,0.087624525916561
flakeflagger,com.cloudera.oryx.app.serving.als.ReadyTest.testHead,0.087097345132744
flakeflagger,com.cloudera.oryx.app.serving.als.MostSurprisingTest.testNoArg,0.098010493046777
flakeflagger,com.cloudera.oryx.app.serving.als.MostSurprisingTest.testHowMany,0.10647509481669
flakeflagger,com.cloudera.oryx.app.serving.als.MostSurprisingTest.testMostSurprising,0.091737926675095
flakeflagger,com.cloudera.oryx.app.serving.als.MostSurprisingTest.testOffset,0.10317054361568
flakeflagger,com.cloudera.oryx.app.serving.als.MostSurprisingTest.testMostSurprisingCSV,0.088544753476613
flakeflagger,com.cloudera.oryx.app.serving.als.LoadIT.testRecommendLoad,60.922569494124
flakeflagger,com.cloudera.oryx.app.serving.als.LoadIT.testContainerOverhead,22.304266862545
flakeflagger,com.cloudera.oryx.app.serving.als.model.ALSServingModelManagerIT.testALSServingModel,10.051742462954
flakeflagger,com.cloudera.oryx.app.serving.als.model.ALSServingInputProducerIT.testALSInputProducer,16.459725287356
flakeflagger,com.cloudera.oryx.app.mllib.rdf.RDFCategoricalHyperParamTuningIT.testRDF,44.925825181969
flakeflagger,com.cloudera.oryx.app.mllib.rdf.RDFUpdateIT.testRDF,38.825362533521
flakeflagger,com.cloudera.oryx.app.mllib.rdf.RDFNumericHyperParamTuningIT.testRDF,31.473356796116
flakeflagger,com.cloudera.oryx.common.lang.LangUtilsTest.testHashDouble,0.0027815423514538
flakeflagger,com.cloudera.oryx.common.collection.KeyOnlyBiPredicateTest.testKeyOnly,0.055771049304677
flakeflagger,com.cloudera.oryx.common.pmml.PMMLUtilsTest.testSkeleton,0.0053442477876107
flakeflagger,com.cloudera.oryx.common.pmml.PMMLUtilsTest.testToString,1.4801991150442
flakeflagger,com.cloudera.oryx.common.pmml.PMMLUtilsTest.testReadWrite,0.084893552465235
flakeflagger,com.cloudera.oryx.common.pmml.PMMLUtilsTest.testFromString,0.003249178255373
flakeflagger,com.cloudera.oryx.common.math.LinearSystemSolverTest.testIsNonSingular,0.02923211125158
flakeflagger,com.cloudera.oryx.common.math.LinearSystemSolverTest.testSolveDToD,0.0075804045512012
flakeflagger,com.cloudera.oryx.common.math.LinearSystemSolverTest.testSolveFToD,0.00061668773704171
flakeflagger,com.cloudera.oryx.common.io.IOUtilsTest.testOrder,0.042889380530973
flakeflagger,com.cloudera.oryx.common.io.IOUtilsTest.testChooseFreePort,0.0037945638432365
